@RELATION testing_BOOKKEEPER_4.2.2

@ATTRIBUTE numberRevision NUMERIC
@ATTRIBUTE locAdded NUMERIC
@ATTRIBUTE avgLocAdded NUMERIC
@ATTRIBUTE maxLocAdded NUMERIC
@ATTRIBUTE size NUMERIC
@ATTRIBUTE chgSetSize NUMERIC
@ATTRIBUTE avgChgSetSize NUMERIC
@ATTRIBUTE maxChgSetSize NUMERIC
@ATTRIBUTE authors NUMERIC
@ATTRIBUTE class {BUG,NO_BUG}

@DATA
0,0,0,0,104,0,?,0,2,NO_BUG
0,0,0,0,35,0,?,0,2,NO_BUG
0,0,0,0,98,0,?,0,2,NO_BUG
0,0,0,0,117,0,?,0,4,NO_BUG
0,0,0,0,204,0,?,0,4,BUG
0,0,0,0,162,0,?,0,1,NO_BUG
0,0,0,0,130,0,?,0,1,BUG
0,0,0,0,108,0,?,0,1,BUG
0,0,0,0,353,0,?,0,1,BUG
0,0,0,0,80,0,?,0,3,BUG
0,0,0,0,28,0,?,0,1,NO_BUG
0,0,0,0,57,0,?,0,3,NO_BUG
0,0,0,0,306,0,?,0,3,BUG
0,0,0,0,340,0,?,0,4,BUG
0,0,0,0,798,0,?,0,4,NO_BUG
0,0,0,0,75,0,?,0,2,NO_BUG
0,0,0,0,125,0,?,0,4,NO_BUG
0,0,0,0,200,0,?,0,4,NO_BUG
0,0,0,0,134,0,?,0,1,NO_BUG
0,0,0,0,57,0,?,0,2,NO_BUG
0,0,0,0,123,0,?,0,3,NO_BUG
0,0,0,0,53,0,?,0,1,NO_BUG
0,0,0,0,48,0,?,0,2,NO_BUG
0,0,0,0,74,0,?,0,3,NO_BUG
0,0,0,0,86,0,?,0,3,NO_BUG
0,0,0,0,355,0,?,0,4,NO_BUG
0,0,0,0,132,0,?,0,3,NO_BUG
1,8,8,8,177,16,16.0,15,4,NO_BUG
0,0,0,0,70,0,?,0,1,NO_BUG
0,0,0,0,36,0,?,0,3,NO_BUG
0,0,0,0,58,0,?,0,2,NO_BUG
0,0,0,0,62,0,?,0,1,NO_BUG
0,0,0,0,132,0,?,0,3,NO_BUG
0,0,0,0,74,0,?,0,3,NO_BUG
0,0,0,0,83,0,?,0,3,NO_BUG
0,0,0,0,74,0,?,0,1,NO_BUG
0,0,0,0,1262,0,?,0,5,NO_BUG
0,0,0,0,74,0,?,0,2,NO_BUG
0,0,0,0,101,0,?,0,4,NO_BUG
0,0,0,0,27,0,?,0,1,NO_BUG
0,0,0,0,22,0,?,0,1,NO_BUG
0,0,0,0,489,0,?,0,5,NO_BUG
0,0,0,0,62,0,?,0,1,NO_BUG
0,0,0,0,99,0,?,0,3,NO_BUG
0,0,0,0,27,0,?,0,2,NO_BUG
0,0,0,0,59,0,?,0,3,NO_BUG
0,0,0,0,77,0,?,0,2,NO_BUG
3,72,24,35,862,16,5.3333335,15,4,NO_BUG
0,0,0,0,64,0,?,0,1,NO_BUG
0,0,0,0,45,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,2,NO_BUG
0,0,0,0,54,0,?,0,2,NO_BUG
0,0,0,0,64,0,?,0,2,NO_BUG
1,15,15,15,525,16,16.0,15,4,NO_BUG
0,0,0,0,83,0,?,0,1,NO_BUG
0,0,0,0,63,0,?,0,1,NO_BUG
0,0,0,0,76,0,?,0,2,NO_BUG
0,0,0,0,202,0,?,0,2,NO_BUG
0,0,0,0,155,0,?,0,4,NO_BUG
0,0,0,0,166,0,?,0,2,NO_BUG
0,0,0,0,213,0,?,0,1,NO_BUG
0,0,0,0,866,0,?,0,2,NO_BUG
0,0,0,0,159,0,?,0,1,NO_BUG
0,0,0,0,100,0,?,0,1,NO_BUG
0,0,0,0,96,0,?,0,1,NO_BUG
0,0,0,0,841,0,?,0,3,NO_BUG
0,0,0,0,37,0,?,0,1,NO_BUG
0,0,0,0,27,0,?,0,1,NO_BUG
0,0,0,0,48,0,?,0,1,NO_BUG
0,0,0,0,67,0,?,0,3,NO_BUG
0,0,0,0,29,0,?,0,2,NO_BUG
0,0,0,0,105,0,?,0,1,NO_BUG
0,0,0,0,72,0,?,0,3,NO_BUG
0,0,0,0,37,0,?,0,2,NO_BUG
0,0,0,0,47,0,?,0,1,NO_BUG
0,0,0,0,31,0,?,0,1,NO_BUG
0,0,0,0,90,0,?,0,4,NO_BUG
0,0,0,0,223,0,?,0,4,NO_BUG
0,0,0,0,214,0,?,0,2,NO_BUG
0,0,0,0,107,0,?,0,4,NO_BUG
0,0,0,0,90,0,?,0,3,NO_BUG
0,0,0,0,27,0,?,0,1,NO_BUG
0,0,0,0,28,0,?,0,1,NO_BUG
0,0,0,0,92,0,?,0,3,NO_BUG
2,54,27,28,907,3,1.5,2,4,NO_BUG
0,0,0,0,38,0,?,0,2,NO_BUG
0,0,0,0,584,0,?,0,4,BUG
0,0,0,0,32,0,?,0,3,NO_BUG
0,0,0,0,111,0,?,0,1,NO_BUG
0,0,0,0,35,0,?,0,2,NO_BUG
0,0,0,0,106,0,?,0,3,NO_BUG
1,1,1,1,106,16,16.0,15,4,NO_BUG
0,0,0,0,93,0,?,0,5,NO_BUG
0,0,0,0,101,0,?,0,3,NO_BUG
0,0,0,0,123,0,?,0,1,NO_BUG
0,0,0,0,549,0,?,0,3,NO_BUG
0,0,0,0,437,0,?,0,1,NO_BUG
0,0,0,0,1033,0,?,0,3,NO_BUG
0,0,0,0,101,0,?,0,2,NO_BUG
0,0,0,0,331,0,?,0,2,NO_BUG
0,0,0,0,74,0,?,0,1,NO_BUG
0,0,0,0,153,0,?,0,2,NO_BUG
0,0,0,0,68,0,?,0,3,NO_BUG
0,0,0,0,100,0,?,0,3,NO_BUG
0,0,0,0,16883,0,?,0,3,NO_BUG
0,0,0,0,254,0,?,0,4,NO_BUG
0,0,0,0,47,0,?,0,2,NO_BUG
0,0,0,0,183,0,?,0,3,NO_BUG
0,0,0,0,49,0,?,0,1,NO_BUG
0,0,0,0,50,0,?,0,1,NO_BUG
0,0,0,0,98,0,?,0,2,NO_BUG
0,0,0,0,143,0,?,0,2,NO_BUG
0,0,0,0,43,0,?,0,1,NO_BUG
0,0,0,0,42,0,?,0,1,NO_BUG
0,0,0,0,56,0,?,0,2,NO_BUG
0,0,0,0,44,0,?,0,1,NO_BUG
0,0,0,0,26,0,?,0,1,NO_BUG
